Meta Data
Label,Value,
Date,4/10/2026
Profile,HillsAndValleys
ScanDuration,20 s
ScanLength,503.24 µm
ScanResolution,0.0838454 µm
ScanType,Standard Scan
StylusForce,3 mg
StylusScanRange,524 µm
StylusType,Radius: 5 μm
Time,12:19:34 PM


Analytical Results
Label,Value,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width
Total_ASH,1.813 µm,49.037 µm,-27.477 µm,386.717 µm,22.74 µm


Data Leveling Position
R Cursor Position,49.0372181078079 µm
R Cursor Width,-27.477116144389 µm
M Cursor Position,455.274036509986 µm
M Cursor Width,22.7398 µm


Data
Lateral(µm),Total Profile(µm),,
35.5504431756952,-0.00700985900855627,,
35.6342885605436,-0.00588297672666104,,
35.7181339453919,-0.00341868402219133,,
35.8019793302402,-0.00267635067865592,,
35.8858247150886,-0.00184486245920275,,
35.9696700999369,-0.000989612065591211,,
36.0535154847853,-0.00017747195903454,,
36.1373608696336,-0.000456911798932413,,
36.2212062544819,-0.000866699600874335,,
36.3050516393303,-0.000363496556119492,,
36.3888970241786,0.000112789845708062,,
36.4727424090269,-0.000447514649149775,,
36.5565877938753,-8.33929051025848E-05,,
36.6404331787236,0.000231678878656464,,
36.724278563572,0.000442527454558706,,
36.8081239484203,0.000499223199801509,,
36.8919693332686,-0.000617438959186154,,
36.975814718117,-0.00190313649367345,,
37.0596601029653,-0.00226337641897074,,
37.1435054878136,-0.00259083138438227,,
37.227350872662,-0.00287030626914539,,
37.3111962575103,-0.00113102079847413,,
37.3950416423587,-0.0013918242206296,,
37.478887027207,-0.00183094954700251,,
37.5627324120553,-0.00344627071371939,,
37.6465777969037,-0.00420743781738003,,
37.730423181752,-0.00496584357354132,,
37.8142685666004,-0.00463383066850278,,
37.8981139514487,-0.00511356801097733,,
37.981959336297,-0.00342467459467508,,
38.0658047211454,-0.00251891672586809,,
38.1496501059937,-0.00251866732121263,,
38.233495490842,-0.00249798259511368,,
38.3173408756904,-0.00146922231968317,,
38.4011862605387,-0.00142669463469847,,
38.4850316453871,-0.00144084879937394,,
38.5688770302354,-0.00150449470245622,,
38.6527224150837,-0.00160766859181285,,
38.7365677999321,-0.000749552326544028,,
38.8204131847804,-0.000916670173515979,,
38.9042585696287,-0.00117579132455676,,
38.9881039544771,-0.00151378904884912,,
39.0719493393254,-0.000909032327646617,,
39.1557947241738,-0.00130453825250563,,
39.2396401090221,-0.00269858930031664,,
39.3234854938704,-0.00103500618409226,,
39.4073308787188,-0.00114527853951124,,
39.4911762635671,-0.00111137691878323,,
39.5750216484154,0.00108835563067415,,
39.6588670332638,0.00147879486420159,,
39.7427124181121,0.00189500782070656,,
39.8265578029605,0.00328940837350889,,
39.9104031878088,0.00262670403316071,,
39.9942485726571,0.00276998809120763,,
40.0780939575055,0.00273891984253062,,
40.1619393423538,0.00249503948790797,,
40.2457847272022,0.00202425752652174,,
40.3296301120505,0.00134649408464712,,
40.4134754968988,-0.000479927117758746,,
40.4973208817472,-0.00139912124406835,,
40.5811662665955,-0.00129479866690855,,
40.6650116514438,-0.000155080598932511,,
40.7488570362922,-5.83603667417606E-05,,
40.8327024211405,-0.00116630352626736,,
40.9165478059889,-0.00155738104988039,,
41.0003931908372,-0.00416018421795899,,
41.0842385756855,-0.00593913404671724,,
41.1680839605339,-0.00567318496422092,,
41.2519293453822,-0.00617074974096824,,
41.3357747302305,-0.00541508956194107,,
41.4196201150789,-0.00434602780997481,,
41.5034654999272,-0.00401754538619557,,
41.5873108847756,-0.00254817332721844,,
41.6711562696239,-0.00100751526029528,,
41.7550016544722,-0.00152951201485677,,
41.8388470393206,-0.00224566255873089,,
41.9226924241689,-0.00211188198973181,,
42.0065378090172,-0.00302967619063751,,
42.0903831938656,-0.00296481444446913,,
42.1742285787139,-0.00279779084278795,,
42.2580739635623,-0.00150099950717089,,
42.3419193484106,-0.00105443534981422,,
42.4257647332589,-0.000542405993571344,,
42.5096101181073,5.30600261965901E-06,,
42.5934555029556,0.000548915963331945,,
42.6773008878039,5.03307028410745E-05,,
42.7611462726523,0.000454727801494528,,
42.8449916575006,0.000791820792842066,,
42.928837042349,0.00102773236519774,,
43.0126824271973,0.000147525461570922,,
43.0965278120456,-0.00086157681625948,,
43.180373196894,4.8505070109411E-05,,
43.2642185817423,-0.00105160212542396,,
43.3480639665907,-0.000282398620313313,,
43.431909351439,-0.000603759743065496,,
43.5157547362873,-0.00111934897939739,,
43.5996001211357,-0.00282678073868346,,
43.683445505984,-0.00270493568956688,,
43.7672908908323,-0.00458827257388665,,
43.8511362756807,-0.00545458377100808,,
43.934981660529,-0.00414003305486397,,
44.0188270453774,-0.00354670431917198,,
44.1026724302257,-0.00375599187263805,,
44.186517815074,-0.00183137604642843,,
44.2703631999224,-0.0017519786384414,,
44.3542085847707,-0.000670995098333515,,
44.438053969619,-0.00156729447979717,,
44.5218993544674,-0.00150509000237005,,
44.6057447393157,-0.000400629181796819,,
44.6895901241641,-0.000238908446101914,,
44.7734355090124,-0.000112189487236662,,
44.8572808938607,0.000923871051408514,,
44.9411262787091,0.000809476612844651,,
45.0249716635574,0.000401645539779497,,
45.1088170484057,-0.00134144398194996,,
45.1926624332541,-0.00143932204071374,,
45.2765078181024,-0.00375101082642782,,
45.3603532029508,-0.00524956481258587,,
45.4441985877991,-0.00572232163216953,,
45.5280439726474,-0.00600337873375257,,
45.6118893574958,-0.00501514812745789,,
45.6957347423441,-0.00468983988324588,,
45.7795801271924,-0.00308044004121482,,
45.8634255120408,-0.00218545097704875,,
45.9472708968891,-0.00210738977985945,,
46.0311162817375,-0.000917185755299749,,
46.1149616665858,0.00137470587539492,,
46.1988070514341,0.00170868906219355,,
46.2826524362825,0.000955075982481196,,
46.3664978211308,0.00112938307472534,,
46.4503432059791,0.00133372943718972,,
46.5341885908275,0.00257786794727132,,
46.6180339756758,0.00385886562683212,,
46.7018793605242,0.00409590855849301,,
46.7857247453725,0.00420490289970677,,
46.8695701302208,0.00320220202308174,,
46.9534155150692,0.00311132470559368,,
47.0372608999175,0.00304639766885863,,
47.1211062847659,0.00403275957436158,,
47.2049516696142,0.00408528529308538,,
47.2887970544625,0.00509971703841588,,
47.3726424393109,0.00503465248350184,,
47.4564878241592,0.00475797961111259,,
47.5403332090075,0.00322527232343327,,
47.6241785938559,0.00339792489164992,,
47.7080239787042,0.00237789462745797,,
47.7918693635526,0.00116538142964234,,
47.8757147484009,-0.00111585295809043,,
47.9595601332492,-0.00134205104578452,,
48.0434055180976,-0.000316251934584966,,
48.1272509029459,0.000988331076245459,,
48.2110962877942,0.00149118860762015,,
48.2949416726426,0.00207195582906959,,
48.3787870574909,0.00167376772038347,,
48.4626324423393,0.00221993259727162,,
48.5464778271876,0.0017244531439165,,
48.6303232120359,0.00212276817323336,,
48.7141685968843,0.00244939431978246,,
48.7980139817326,0.00170173719928749,,
48.8818593665809,0.000898969887890098,,
48.9657047514293,0.00114821954647837,,
49.0495501362776,0.00156774569019555,,
49.133395521126,0.00118693235269514,,
49.2172409059743,0.0039651207929752,,
49.3010862908226,0.00493472884399956,,
49.384931675671,0.00487807831994761,,
49.4687770605193,0.00570960707005972,,
49.5526224453676,0.0044663562095743,,
49.636467830216,0.00412143458650378,,
49.7203132150643,0.00481844166127483,,
49.8041585999127,0.00564557997202375,,
49.888003984761,0.00561337233420187,,
49.9718493696093,0.00668987988605318,,
50.0556947544577,0.00789069218790518,,
50.139540139306,0.00813513929826318,,
50.2233855241544,0.00931101981462775,,
50.3072309090027,0.0094047724648878,,
50.391076293851,0.00935702940930418,,
50.4749216786994,0.00823263966734966,,
50.5587670635477,0.0071202143251423,,
50.642612448396,0.00816502855755461,,
50.7264578332444,0.0104848203022305,,
50.8103032180927,0.0120103057615293,,
50.8941486029411,0.012546891430602,,
50.9779939877894,0.0129405016407415,,
51.0618393726377,0.0121245736149987,,
51.1456847574861,0.0120469358697522,,
51.2295301423344,0.0107822988654382,,
51.3133755271827,0.0103520011806314,,
